member_casual,rideable_type,day_of_week,day_name,ride_month,start_hour,total_rides,total_ride_minutes
member,electric_bike,5,Thursday,2025-11,16,2596,29852.03715
member,electric_bike,5,Thursday,2025-11,17,2813,31590.31565
member,electric_bike,5,Thursday,2025-11,18,2015,20802.750733333334
member,electric_bike,5,Thursday,2025-11,19,1253,12588.44655
member,electric_bike,5,Thursday,2025-11,20,940,9060.339316666666
member,electric_bike,5,Thursday,2025-11,21,770,7606.016983333333
member,electric_bike,5,Thursday,2025-11,22,604,5896.190383333334
member,electric_bike,5,Thursday,2025-11,23,347,3577.1538666666665
member,electric_bike,5,Thursday,2025-12,0,97,971.6974833333334
member,electric_bike,5,Thursday,2025-12,1,41,447.70556666666664
member,electric_bike,5,Thursday,2025-12,2,26,293.78845
member,electric_bike,5,Thursday,2025-12,3,16,146.47423333333333
member,electric_bike,5,Thursday,2025-12,4,44,335.24986666666666
member,electric_bike,5,Thursday,2025-12,5,150,1179.1879333333334
member,electric_bike,5,Thursday,2025-12,6,378,3216.0889833333335
member,electric_bike,5,Thursday,2025-12,7,704,6763.102166666667
member,electric_bike,5,Thursday,2025-12,8,957,8845.5759
member,electric_bike,5,Thursday,2025-12,9,580,5218.061616666667
member,electric_bike,5,Thursday,2025-12,10,413,3924.6888833333333
member,electric_bike,5,Thursday,2025-12,11,439,5097.311
member,electric_bike,5,Thursday,2025-12,12,510,4574.24465
member,electric_bike,5,Thursday,2025-12,13,405,3794.874783333333
member,electric_bike,5,Thursday,2025-12,14,452,4025.864216666667
member,electric_bike,5,Thursday,2025-12,15,650,6899.36525
member,electric_bike,5,Thursday,2025-12,16,1021,10772.241366666667
member,electric_bike,5,Thursday,2025-12,17,1132,12342.128533333333
member,electric_bike,5,Thursday,2025-12,18,730,7143.589366666667
member,electric_bike,5,Thursday,2025-12,19,512,5411.65995
member,electric_bike,5,Thursday,2025-12,20,350,3162.9246
member,electric_bike,5,Thursday,2025-12,21,285,2605.739666666667
member,electric_bike,5,Thursday,2025-12,22,204,1914.1414833333333
member,electric_bike,5,Thursday,2025-12,23,164,1588.2482
member,electric_bike,5,Thursday,2026-01,0,111,1138.76865
member,electric_bike,5,Thursday,2026-01,1,104,1082.3903
member,electric_bike,5,Thursday,2026-01,2,62,727.9264333333333
member,electric_bike,5,Thursday,2026-01,3,23,210.06613333333334
member,electric_bike,5,Thursday,2026-01,4,39,364.75690000000003
member,electric_bike,5,Thursday,2026-01,5,217,1567.6216333333334
member,electric_bike,5,Thursday,2026-01,6,555,4403.999266666667
member,electric_bike,5,Thursday,2026-01,7,1047,9781.71545
member,electric_bike,5,Thursday,2026-01,8,1430,13739.849983333334
member,electric_bike,5,Thursday,2026-01,9,707,6467.6172166666665
member,electric_bike,5,Thursday,2026-01,10,444,4283.1399833333335
member,electric_bike,5,Thursday,2026-01,11,505,5725.3355833333335
member,electric_bike,5,Thursday,2026-01,12,608,5266.89235
member,electric_bike,5,Thursday,2026-01,13,651,5828.686466666667
member,electric_bike,5,Thursday,2026-01,14,596,5716.011416666666
member,electric_bike,5,Thursday,2026-01,15,913,8609.79625
member,electric_bike,5,Thursday,2026-01,16,1294,12510.249466666666
member,electric_bike,5,Thursday,2026-01,17,1232,12236.708516666667
member,electric_bike,5,Thursday,2026-01,18,723,6874.399733333334
member,electric_bike,5,Thursday,2026-01,19,398,3793.0307333333335
member,electric_bike,5,Thursday,2026-01,20,316,2753.7368333333334
member,electric_bike,5,Thursday,2026-01,21,213,1667.5652166666666
member,electric_bike,5,Thursday,2026-01,22,204,1875.6796333333334
member,electric_bike,5,Thursday,2026-01,23,125,1123.5486
member,electric_bike,5,Thursday,2026-02,0,96,877.83485
member,electric_bike,5,Thursday,2026-02,1,34,326.1812
member,electric_bike,5,Thursday,2026-02,2,16,210.39295
member,electric_bike,5,Thursday,2026-02,3,31,354.92445
member,electric_bike,5,Thursday,2026-02,4,33,201.26608333333334
member,electric_bike,5,Thursday,2026-02,5,192,1195.88435
member,electric_bike,5,Thursday,2026-02,6,673,5383.5223
member,electric_bike,5,Thursday,2026-02,7,1414,13578.621866666666
member,electric_bike,5,Thursday,2026-02,8,1858,17742.61158333333
member,electric_bike,5,Thursday,2026-02,9,924,8215.82565
member,electric_bike,5,Thursday,2026-02,10,542,5861.963033333333
member,electric_bike,5,Thursday,2026-02,11,586,5603.0332
member,electric_bike,5,Thursday,2026-02,12,698,6381.684366666666
member,electric_bike,5,Thursday,2026-02,13,753,6857.903633333333
member,electric_bike,5,Thursday,2026-02,14,724,7296.4111
member,electric_bike,5,Thursday,2026-02,15,1253,12369.7252
member,electric_bike,5,Thursday,2026-02,16,1885,19909.104666666666
member,electric_bike,5,Thursday,2026-02,17,2135,22900.65145
member,electric_bike,5,Thursday,2026-02,18,1281,12797.43595
member,electric_bike,5,Thursday,2026-02,19,900,8315.254183333333
member,electric_bike,5,Thursday,2026-02,20,634,5826.2567
member,electric_bike,5,Thursday,2026-02,21,474,4274.93525
member,electric_bike,5,Thursday,2026-02,22,307,2870.7263
member,electric_bike,5,Thursday,2026-02,23,191,1922.90595
member,electric_bike,5,Thursday,2026-03,0,117,1305.4506166666667
member,electric_bike,5,Thursday,2026-03,1,68,605.0688833333334
member,electric_bike,5,Thursday,2026-03,2,34,528.2906
member,electric_bike,5,Thursday,2026-03,3,35,335.39931666666666
member,electric_bike,5,Thursday,2026-03,4,63,573.5166
member,electric_bike,5,Thursday,2026-03,5,255,1879.8716333333334
member,electric_bike,5,Thursday,2026-03,6,801,6265.092416666666
member,electric_bike,5,Thursday,2026-03,7,1663,16228.409883333334
member,electric_bike,5,Thursday,2026-03,8,2331,23229.170683333334
member,electric_bike,5,Thursday,2026-03,9,1181,11355.98015
member,electric_bike,5,Thursday,2026-03,10,733,7775.5308
member,electric_bike,5,Thursday,2026-03,11,928,9716.124933333333
member,electric_bike,5,Thursday,2026-03,12,1022,11205.585883333333
member,electric_bike,5,Thursday,2026-03,13,949,9243.152116666666
member,electric_bike,5,Thursday,2026-03,14,1072,10871.000683333334
member,electric_bike,5,Thursday,2026-03,15,1494,14704.604933333334
member,electric_bike,5,Thursday,2026-03,16,2202,23557.67935
member,electric_bike,5,Thursday,2026-03,17,2483,26407.9847
member,electric_bike,5,Thursday,2026-03,18,1514,15632.344533333333
member,electric_bike,5,Thursday,2026-03,19,1010,10040.8522
member,electric_bike,5,Thursday,2026-03,20,767,7114.20635
member,electric_bike,5,Thursday,2026-03,21,538,4651.286433333334
member,electric_bike,5,Thursday,2026-03,22,459,4559.431416666666
member,electric_bike,5,Thursday,2026-03,23,292,2618.7633166666665
member,electric_bike,5,Thursday,2026-04,0,153,1437.1817333333333
member,electric_bike,5,Thursday,2026-04,1,98,802.3149666666667
member,electric_bike,5,Thursday,2026-04,2,44,510.99106666666665
member,electric_bike,5,Thursday,2026-04,3,56,607.7891
member,electric_bike,5,Thursday,2026-04,4,64,545.8794833333334
member,electric_bike,5,Thursday,2026-04,5,363,2716.6219166666665
member,electric_bike,5,Thursday,2026-04,6,1239,9862.33895
member,electric_bike,5,Thursday,2026-04,7,2843,29043.9583
member,electric_bike,5,Thursday,2026-04,8,3898,39429.86586666667
member,electric_bike,5,Thursday,2026-04,9,1967,19515.6539
member,electric_bike,5,Thursday,2026-04,10,1237,14143.34115
member,electric_bike,5,Thursday,2026-04,11,1412,15308.898366666666
member,electric_bike,5,Thursday,2026-04,12,1811,19342.59775
member,electric_bike,5,Thursday,2026-04,13,1629,17651.182316666665
member,electric_bike,5,Thursday,2026-04,14,1657,18559.9938
member,electric_bike,5,Thursday,2026-04,15,2643,28993.066466666667
member,electric_bike,5,Thursday,2026-04,16,4395,53825.79365
member,electric_bike,5,Thursday,2026-04,17,5019,59505.0704
member,electric_bike,5,Thursday,2026-04,18,3586,41110.987733333335
member,electric_bike,5,Thursday,2026-04,19,2177,23415.134366666665
member,electric_bike,5,Thursday,2026-04,20,1532,16426.032933333332
member,electric_bike,5,Thursday,2026-04,21,1088,10765.72335
member,electric_bike,5,Thursday,2026-04,22,787,8423.148883333333
member,electric_bike,5,Thursday,2026-04,23,501,5105.883283333334
member,electric_bike,5,Thursday,2026-05,0,240,2437.9263
member,electric_bike,5,Thursday,2026-05,1,122,1034.99475
member,electric_bike,5,Thursday,2026-05,2,68,761.9746
member,electric_bike,5,Thursday,2026-05,3,41,453.75730000000004
member,electric_bike,5,Thursday,2026-05,4,91,849.2763666666667
member,electric_bike,5,Thursday,2026-05,5,392,2830.3603333333335
member,electric_bike,5,Thursday,2026-05,6,1442,12324.117116666666
member,electric_bike,5,Thursday,2026-05,7,2898,29129.581616666666
member,electric_bike,5,Thursday,2026-05,8,3671,38148.40771666667
member,electric_bike,5,Thursday,2026-05,9,1721,16612.687016666667
member,electric_bike,5,Thursday,2026-05,10,1182,12088.692933333334
member,electric_bike,5,Thursday,2026-05,11,1372,15047.265483333333
member,electric_bike,5,Thursday,2026-05,12,1537,15879.258433333333
member,electric_bike,5,Thursday,2026-05,13,1562,16226.772083333333
member,electric_bike,5,Thursday,2026-05,14,1614,18727.320716666665
member,electric_bike,5,Thursday,2026-05,15,2333,25429.651583333332
member,electric_bike,5,Thursday,2026-05,16,3921,46715.694383333335
member,electric_bike,5,Thursday,2026-05,17,4542,54801.401066666665
member,electric_bike,5,Thursday,2026-05,18,3583,41235.5465
member,electric_bike,5,Thursday,2026-05,19,2465,27406.231983333335
member,electric_bike,5,Thursday,2026-05,20,1778,19020.319566666665
member,electric_bike,5,Thursday,2026-05,21,1356,14121.5574
member,electric_bike,5,Thursday,2026-05,22,925,9666.060133333332
member,electric_bike,5,Thursday,2026-05,23,555,5872.049533333334
member,electric_bike,5,Thursday,2026-06,0,242,2710.074216666667
member,electric_bike,5,Thursday,2026-06,1,95,923.7452166666667
member,electric_bike,5,Thursday,2026-06,2,53,711.6105166666666
member,electric_bike,5,Thursday,2026-06,3,54,898.0207666666666
member,electric_bike,5,Thursday,2026-06,4,104,1104.1861
member,electric_bike,5,Thursday,2026-06,5,506,4680.590516666667
member,electric_bike,5,Thursday,2026-06,6,1607,15504.88835
member,electric_bike,5,Thursday,2026-06,7,3049,32001.54425
member,electric_bike,5,Thursday,2026-06,8,3795,41854.78886666667
member,electric_bike,5,Thursday,2026-06,9,1937,20964.437216666665
member,electric_bike,5,Thursday,2026-06,10,1351,15797.228216666666
member,electric_bike,5,Thursday,2026-06,11,1501,17704.17195
member,electric_bike,5,Thursday,2026-06,12,1736,19478.4566
member,electric_bike,5,Thursday,2026-06,13,1772,20645.213033333333
member,electric_bike,5,Thursday,2026-06,14,1652,20349.3528
member,electric_bike,5,Thursday,2026-06,15,2552,29616.797833333334
member,electric_bike,5,Thursday,2026-06,16,4407,54617.15005
member,electric_bike,5,Thursday,2026-06,17,5219,66519.71858333334
member,electric_bike,5,Thursday,2026-06,18,3987,48686.85151666667
member,electric_bike,5,Thursday,2026-06,19,2764,35257.925416666665
member,electric_bike,5,Thursday,2026-06,20,2008,24083.733266666666
member,electric_bike,5,Thursday,2026-06,21,1546,19657.71483333333
member,electric_bike,5,Thursday,2026-06,22,1334,15698.493766666666
member,electric_bike,5,Thursday,2026-06,23,907,10571.490566666667
member,electric_bike,5,Thursday,2026-07,0,490,5696.313366666666
member,electric_bike,5,Thursday,2026-07,1,251,2819.8347166666667
member,electric_bike,5,Thursday,2026-07,2,124,1686.0883333333334
member,electric_bike,5,Thursday,2026-07,3,110,1684.72505
member,electric_bike,5,Thursday,2026-07,4,141,1621.0099
member,electric_bike,5,Thursday,2026-07,5,694,6157.0099666666665
member,electric_bike,5,Thursday,2026-07,6,2118,19430.2475
member,electric_bike,5,Thursday,2026-07,7,4024,40358.00065
member,electric_bike,5,Thursday,2026-07,8,5070,54818.30873333333
member,electric_bike,5,Thursday,2026-07,9,2582,28521.124816666666
member,electric_bike,5,Thursday,2026-07,10,1842,20511.542
member,electric_bike,5,Thursday,2026-07,11,2016,23368.080883333332
member,electric_bike,5,Thursday,2026-07,12,2465,28239.580983333333
member,electric_bike,5,Thursday,2026-07,13,2426,27620.696933333333
member,electric_bike,5,Thursday,2026-07,14,2554,30849.898033333335
member,electric_bike,5,Thursday,2026-07,15,3574,41425.26388333333
member,electric_bike,5,Thursday,2026-07,16,5859,69939.5805
member,electric_bike,5,Thursday,2026-07,17,6959,86745.43551666666
member,electric_bike,5,Thursday,2026-07,18,5429,64808.08083333333
member,electric_bike,5,Thursday,2026-07,19,3826,47057.253033333334
member,electric_bike,5,Thursday,2026-07,20,2928,35334.60185
member,electric_bike,5,Thursday,2026-07,21,2163,26179.58065
member,electric_bike,5,Thursday,2026-07,22,1711,20712.8209
member,electric_bike,5,Thursday,2026-07,23,818,9016.692483333334
member,electric_bike,5,Thursday,2026-08,0,357,4022.40695
member,electric_bike,5,Thursday,2026-08,1,172,2247.3741333333332
member,electric_bike,5,Thursday,2026-08,2,122,1599.3766333333333
member,electric_bike,5,Thursday,2026-08,3,81,959.1412
member,electric_bike,5,Thursday,2026-08,4,99,1149.0969333333333
member,electric_bike,5,Thursday,2026-08,5,559,4653.12835
member,electric_bike,5,Thursday,2026-08,6,1820,17447.843533333333
member,electric_bike,5,Thursday,2026-08,7,3702,37158.04888333334
member,electric_bike,5,Thursday,2026-08,8,4694,50153.62466666667
member,electric_bike,5,Thursday,2026-08,9,2298,24297.462083333332
member,electric_bike,5,Thursday,2026-08,10,1425,15673.414866666666
member,electric_bike,5,Thursday,2026-08,11,1740,20994.379933333334
member,electric_bike,5,Thursday,2026-08,12,2104,23112.24855
member,electric_bike,5,Thursday,2026-08,13,1934,22526.564416666668
member,electric_bike,5,Thursday,2026-08,14,1756,20066.72995
member,electric_bike,5,Thursday,2026-08,15,2772,32795.8839
member,electric_bike,5,Thursday,2026-08,16,4664,55712.24183333333
member,electric_bike,5,Thursday,2026-08,17,6012,75770.06898333333
member,electric_bike,5,Thursday,2026-08,18,4626,56313.8366
member,electric_bike,5,Thursday,2026-08,19,3218,38443.23755
member,electric_bike,5,Thursday,2026-08,20,2506,29775.3927
member,electric_bike,5,Thursday,2026-08,21,1975,23305.006933333334
member,electric_bike,5,Thursday,2026-08,22,1514,18378.14895
member,electric_bike,5,Thursday,2026-08,23,961,11321.580249999999
member,electric_bike,6,Friday,2025-09,0,394,4053.62635
member,electric_bike,6,Friday,2025-09,1,215,1900.8549166666667
member,electric_bike,6,Friday,2025-09,2,130,1427.5078666666666
member,electric_bike,6,Friday,2025-09,3,70,799.22215
member,electric_bike,6,Friday,2025-09,4,96,905.66425
member,electric_bike,6,Friday,2025-09,5,368,3270.3552833333333
member,electric_bike,6,Friday,2025-09,6,1165,12672.844633333334
member,electric_bike,6,Friday,2025-09,7,2117,21483.875366666667
member,electric_bike,6,Friday,2025-09,8,2649,27350.965966666667
member,electric_bike,6,Friday,2025-09,9,1714,17178.768366666667
member,electric_bike,6,Friday,2025-09,10,1360,14830.705416666666
member,electric_bike,6,Friday,2025-09,11,1705,20197.325166666666
member,electric_bike,6,Friday,2025-09,12,2109,24814.4342
member,electric_bike,6,Friday,2025-09,13,2129,23940.736983333332
member,electric_bike,6,Friday,2025-09,14,2174,25365.748666666666
member,electric_bike,6,Friday,2025-09,15,2770,34199.26571666667
member,electric_bike,6,Friday,2025-09,16,3793,50666.787683333336
member,electric_bike,6,Friday,2025-09,17,4056,51544.24886666667
member,electric_bike,6,Friday,2025-09,18,3476,44838.990066666665
member,electric_bike,6,Friday,2025-09,19,2470,30337.282133333334
member,electric_bike,6,Friday,2025-09,20,1563,18307.401383333334
member,electric_bike,6,Friday,2025-09,21,1337,16504.52575
member,electric_bike,6,Friday,2025-09,22,1265,15922.91715
member,electric_bike,6,Friday,2025-09,23,977,11770.292316666666
member,electric_bike,6,Friday,2025-10,0,474,4678.8011
member,electric_bike,6,Friday,2025-10,1,248,2356.8280833333333
member,electric_bike,6,Friday,2025-10,2,122,1170.6143833333333
member,electric_bike,6,Friday,2025-10,3,88,891.8858
member,electric_bike,6,Friday,2025-10,4,107,1088.6494
member,electric_bike,6,Friday,2025-10,5,448,3944.76655
member,electric_bike,6,Friday,2025-10,6,1299,12176.030166666667
member,electric_bike,6,Friday,2025-10,7,2373,23872.168233333334
member,electric_bike,6,Friday,2025-10,8,3093,30989.670233333334
member,electric_bike,6,Friday,2025-10,9,2031,19148.4978
member,electric_bike,6,Friday,2025-10,10,1624,17273.732933333333
member,electric_bike,6,Friday,2025-10,11,2061,22937.22871666667
member,electric_bike,6,Friday,2025-10,12,2398,25070.706983333333
member,electric_bike,6,Friday,2025-10,13,2488,26480.495066666666
member,electric_bike,6,Friday,2025-10,14,2590,27727.8088
member,electric_bike,6,Friday,2025-10,15,3458,38882.8607
member,electric_bike,6,Friday,2025-10,16,4572,54565.65616666667
member,electric_bike,6,Friday,2025-10,17,4542,55471.45916666667
member,electric_bike,6,Friday,2025-10,18,3648,43458.9532
member,electric_bike,6,Friday,2025-10,19,2589,28569.40695
member,electric_bike,6,Friday,2025-10,20,1703,18989.161816666667
member,electric_bike,6,Friday,2025-10,21,1381,15325.980966666666
member,electric_bike,6,Friday,2025-10,22,1350,15122.1324
member,electric_bike,6,Friday,2025-10,23,1055,11712.124033333334
member,electric_bike,6,Friday,2025-11,0,225,2298.3014
member,electric_bike,6,Friday,2025-11,1,93,879.3238333333334
member,electric_bike,6,Friday,2025-11,2,64,604.3942833333333
member,electric_bike,6,Friday,2025-11,3,55,541.2429166666667
member,electric_bike,6,Friday,2025-11,4,63,508.06463333333335
member,electric_bike,6,Friday,2025-11,5,270,2052.28735
member,electric_bike,6,Friday,2025-11,6,733,6681.5832666666665
member,electric_bike,6,Friday,2025-11,7,1266,12777.576966666667
member,electric_bike,6,Friday,2025-11,8,1735,16674.975433333333
member,electric_bike,6,Friday,2025-11,9,1142,10873.333666666667
member,electric_bike,6,Friday,2025-11,10,974,9618.082633333333
member,electric_bike,6,Friday,2025-11,11,1155,12111.71095
member,electric_bike,6,Friday,2025-11,12,1287,14199.073383333332
member,electric_bike,6,Friday,2025-11,13,1491,16526.179766666668
member,electric_bike,6,Friday,2025-11,14,1435,15200.213666666667
member,electric_bike,6,Friday,2025-11,15,2038,23509.535133333335
member,electric_bike,6,Friday,2025-11,16,2485,30125.884133333333
member,electric_bike,6,Friday,2025-11,17,2386,27186.355083333332
member,electric_bike,6,Friday,2025-11,18,1789,20053.84885
member,electric_bike,6,Friday,2025-11,19,1353,14349.749966666666
member,electric_bike,6,Friday,2025-11,20,788,8367.228316666668
member,electric_bike,6,Friday,2025-11,21,713,7540.947533333333
member,electric_bike,6,Friday,2025-11,22,581,6436.751533333333
member,electric_bike,6,Friday,2025-11,23,551,5840.2161166666665
member,electric_bike,6,Friday,2025-12,0,109,1100.9066333333333
member,electric_bike,6,Friday,2025-12,1,71,651.3746333333333
member,electric_bike,6,Friday,2025-12,2,30,231.6135
member,electric_bike,6,Friday,2025-12,3,26,437.81198333333333
member,electric_bike,6,Friday,2025-12,4,40,416.27073333333334
member,electric_bike,6,Friday,2025-12,5,129,999.8799166666666
member,electric_bike,6,Friday,2025-12,6,331,2769.281483333333
member,electric_bike,6,Friday,2025-12,7,539,4738.164016666667
member,electric_bike,6,Friday,2025-12,8,661,5642.0226999999995
member,electric_bike,6,Friday,2025-12,9,512,4292.437316666666
member,electric_bike,6,Friday,2025-12,10,387,3644.1852166666667
member,electric_bike,6,Friday,2025-12,11,522,5694.64935
member,electric_bike,6,Friday,2025-12,12,599,5828.416283333333
member,electric_bike,6,Friday,2025-12,13,588,5905.991983333333
member,electric_bike,6,Friday,2025-12,14,646,6459.0063666666665
member,electric_bike,6,Friday,2025-12,15,833,9006.056616666667
member,electric_bike,6,Friday,2025-12,16,1040,11158.7859
member,electric_bike,6,Friday,2025-12,17,924,10041.491566666667
member,electric_bike,6,Friday,2025-12,18,770,8573.0933
member,electric_bike,6,Friday,2025-12,19,506,5335.484216666667
member,electric_bike,6,Friday,2025-12,20,276,2527.8194
member,electric_bike,6,Friday,2025-12,21,242,2373.2455833333333
member,electric_bike,6,Friday,2025-12,22,232,2560.318816666667
member,electric_bike,6,Friday,2025-12,23,154,1424.1966666666667
member,electric_bike,6,Friday,2026-01,0,66,676.6763166666667
member,electric_bike,6,Friday,2026-01,1,40,393.70320000000004
member,electric_bike,6,Friday,2026-01,2,41,456.2852666666667
member,electric_bike,6,Friday,2026-01,3,25,283.2307666666667
member,electric_bike,6,Friday,2026-01,4,36,271.49245
member,electric_bike,6,Friday,2026-01,5,182,1231.1200666666666
member,electric_bike,6,Friday,2026-01,6,399,3312.6630333333333
member,electric_bike,6,Friday,2026-01,7,544,4498.606766666667
member,electric_bike,6,Friday,2026-01,8,636,5124.165583333333
member,electric_bike,6,Friday,2026-01,9,421,3569.5228666666667
member,electric_bike,6,Friday,2026-01,10,309,3263.1744166666667
member,electric_bike,6,Friday,2026-01,11,420,5134.258883333333
member,electric_bike,6,Friday,2026-01,12,513,4944.524766666666
member,electric_bike,6,Friday,2026-01,13,588,5988.951133333333
member,electric_bike,6,Friday,2026-01,14,592,6142.859483333334
member,electric_bike,6,Friday,2026-01,15,851,8712.9428
member,electric_bike,6,Friday,2026-01,16,1090,11627.391616666666
member,electric_bike,6,Friday,2026-01,17,1099,11624.584033333333
member,electric_bike,6,Friday,2026-01,18,768,8260.00715
member,electric_bike,6,Friday,2026-01,19,472,4406.043566666666
member,electric_bike,6,Friday,2026-01,20,318,3247.6235666666666
member,electric_bike,6,Friday,2026-01,21,269,2373.88935
member,electric_bike,6,Friday,2026-01,22,214,2082.843083333333
member,electric_bike,6,Friday,2026-01,23,141,1424.3286
member,electric_bike,6,Friday,2026-02,0,99,832.0028
member,electric_bike,6,Friday,2026-02,1,58,673.5714166666667
member,electric_bike,6,Friday,2026-02,2,31,288.04456666666664
member,electric_bike,6,Friday,2026-02,3,22,235.26593333333332
member,electric_bike,6,Friday,2026-02,4,46,407.3938166666667
member,electric_bike,6,Friday,2026-02,5,195,1357.15015
member,electric_bike,6,Friday,2026-02,6,535,4320.393766666667
member,electric_bike,6,Friday,2026-02,7,921,8378.0571
member,electric_bike,6,Friday,2026-02,8,1101,9831.778333333334
member,electric_bike,6,Friday,2026-02,9,768,6843.937283333334
member,electric_bike,6,Friday,2026-02,10,515,5414.3148
member,electric_bike,6,Friday,2026-02,11,696,7871.234666666667
member,electric_bike,6,Friday,2026-02,12,930,9489.2242
member,electric_bike,6,Friday,2026-02,13,921,9060.993066666666
member,electric_bike,6,Friday,2026-02,14,970,10380.152116666666
member,electric_bike,6,Friday,2026-02,15,1347,14434.7732
member,electric_bike,6,Friday,2026-02,16,1840,21878.381816666668
member,electric_bike,6,Friday,2026-02,17,1844,21968.159166666668
member,electric_bike,6,Friday,2026-02,18,1369,14990.946116666666
member,electric_bike,6,Friday,2026-02,19,874,9343.31125
member,electric_bike,6,Friday,2026-02,20,552,6039.64125
member,electric_bike,6,Friday,2026-02,21,444,4658.653166666667
member,electric_bike,6,Friday,2026-02,22,351,3682.9389833333335
member,electric_bike,6,Friday,2026-02,23,271,2630.33075
member,electric_bike,6,Friday,2026-03,0,163,1442.3535333333334
member,electric_bike,6,Friday,2026-03,1,78,663.1837833333333
member,electric_bike,6,Friday,2026-03,2,25,245.76571666666666
member,electric_bike,6,Friday,2026-03,3,42,348.8663
member,electric_bike,6,Friday,2026-03,4,57,495.9647166666667
member,electric_bike,6,Friday,2026-03,5,261,1921.9828333333332
member,electric_bike,6,Friday,2026-03,6,664,5120.24355
member,electric_bike,6,Friday,2026-03,7,1171,10916.465983333333
member,electric_bike,6,Friday,2026-03,8,1452,12837.771783333334
member,electric_bike,6,Friday,2026-03,9,933,8347.946116666666
member,electric_bike,6,Friday,2026-03,10,676,6434.12465
member,electric_bike,6,Friday,2026-03,11,784,8195.595416666667
member,electric_bike,6,Friday,2026-03,12,873,8411.574933333333
member,electric_bike,6,Friday,2026-03,13,1113,11918.80535
member,electric_bike,6,Friday,2026-03,14,1171,12451.00305
member,electric_bike,6,Friday,2026-03,15,1489,15011.860016666667
member,electric_bike,6,Friday,2026-03,16,1971,23201.861216666668
member,electric_bike,6,Friday,2026-03,17,2163,23090.314066666666
member,electric_bike,6,Friday,2026-03,18,1662,17360.654183333332
member,electric_bike,6,Friday,2026-03,19,1092,11851.051233333334
member,electric_bike,6,Friday,2026-03,20,703,7465.993816666667
member,electric_bike,6,Friday,2026-03,21,519,5626.892266666667
member,electric_bike,6,Friday,2026-03,22,531,5229.9397500000005
member,electric_bike,6,Friday,2026-03,23,492,4997.6762
member,electric_bike,6,Friday,2026-04,0,223,2389.823983333333
member,electric_bike,6,Friday,2026-04,1,149,1414.0025166666667
member,electric_bike,6,Friday,2026-04,2,73,911.6313833333334
member,electric_bike,6,Friday,2026-04,3,52,540.9293166666666
member,electric_bike,6,Friday,2026-04,4,52,459.9687333333333
member,electric_bike,6,Friday,2026-04,5,289,2399.351616666667
member,electric_bike,6,Friday,2026-04,6,784,6697.24265
member,electric_bike,6,Friday,2026-04,7,1420,13807.3225
member,electric_bike,6,Friday,2026-04,8,1921,18600.401383333334
member,electric_bike,6,Friday,2026-04,9,1300,12674.403966666667
member,electric_bike,6,Friday,2026-04,10,1014,9963.2068
member,electric_bike,6,Friday,2026-04,11,1353,14887.2083
member,electric_bike,6,Friday,2026-04,12,1704,18498.126433333335
member,electric_bike,6,Friday,2026-04,13,1685,17801.134933333335
member,electric_bike,6,Friday,2026-04,14,1783,20338.08385
member,electric_bike,6,Friday,2026-04,15,2170,24780.088483333333
member,electric_bike,6,Friday,2026-04,16,3049,35343.26835
member,electric_bike,6,Friday,2026-04,17,3198,36958.856966666666
member,electric_bike,6,Friday,2026-04,18,2567,28888.778433333333
member,electric_bike,6,Friday,2026-04,19,1755,20277.110683333332
member,electric_bike,6,Friday,2026-04,20,1152,11838.238333333333
member,electric_bike,6,Friday,2026-04,21,651,6847.754
member,electric_bike,6,Friday,2026-04,22,474,4424.830283333334
member,electric_bike,6,Friday,2026-04,23,371,3593.683883333333
member,electric_bike,6,Friday,2026-05,0,322,3076.2730666666666
member,electric_bike,6,Friday,2026-05,1,218,2376.3279333333335
member,electric_bike,6,Friday,2026-05,2,91,808.65745
member,electric_bike,6,Friday,2026-05,3,81,716.2976333333334
member,electric_bike,6,Friday,2026-05,4,116,1000.77675
member,electric_bike,6,Friday,2026-05,5,453,4080.7882833333333
member,electric_bike,6,Friday,2026-05,6,1335,11421.92965
member,electric_bike,6,Friday,2026-05,7,2293,22521.623816666666
member,electric_bike,6,Friday,2026-05,8,2966,29444.343516666668
member,electric_bike,6,Friday,2026-05,9,1917,18010.69095
member,electric_bike,6,Friday,2026-05,10,1468,15041.638933333334
member,electric_bike,6,Friday,2026-05,11,1850,21450.24953333333
member,electric_bike,6,Friday,2026-05,12,2256,24766.719266666667
member,electric_bike,6,Friday,2026-05,13,2424,26649.454466666666
member,electric_bike,6,Friday,2026-05,14,2484,29485.6084
member,electric_bike,6,Friday,2026-05,15,3288,38193.64185
member,electric_bike,6,Friday,2026-05,16,4349,52855.73585
member,electric_bike,6,Friday,2026-05,17,4524,56206.17506666667
member,electric_bike,6,Friday,2026-05,18,3611,44096.51983333333
member,electric_bike,6,Friday,2026-05,19,2762,32925.51535
member,electric_bike,6,Friday,2026-05,20,1876,21105.828783333334
member,electric_bike,6,Friday,2026-05,21,1440,16271.239916666667
member,electric_bike,6,Friday,2026-05,22,1241,14652.420683333334
member,electric_bike,6,Friday,2026-05,23,984,10951.85805
member,electric_bike,6,Friday,2026-06,0,600,6550.036166666667
member,electric_bike,6,Friday,2026-06,1,338,3598.45585
member,electric_bike,6,Friday,2026-06,2,146,1532.11435
member,electric_bike,6,Friday,2026-06,3,110,1465.8335833333333
